timesteps,goals,ball_touches,avg_ball_speed,avg_car_speed,avg_boost,steps
218361615,546,4493,547.7,982.3,21.3,100001
218461618,481,4185,510.6,950.9,20.5,100003
218561633,536,4381,536.4,975.6,21.0,100015
218661652,497,4245,522.9,951.1,20.0,100019
218761660,513,4153,520.0,962.1,20.6,100008
218861664,518,4208,526.0,976.0,21.5,100004
218961668,501,4219,530.7,954.1,20.6,100004
219061673,494,4083,513.2,958.8,20.4,100005
219161673,481,3982,502.6,939.4,20.4,100000
219261681,482,3779,511.0,946.9,20.6,100008
219361681,488,4052,521.4,958.5,20.6,100000
219461698,500,4124,536.0,960.8,21.4,100017
219561712,478,3821,508.2,958.0,20.7,100014
219661728,477,3829,517.9,947.3,20.5,100016
219761742,492,3813,530.2,952.5,20.1,100014
219861747,485,3735,526.7,947.1,20.2,100005
219961760,490,4055,529.0,951.5,20.7,100013
220061764,486,3939,519.7,960.5,21.1,100004
220161780,492,3967,537.0,966.7,21.3,100016
220261795,501,3717,522.4,972.4,21.3,100015
220361810,485,3990,538.9,945.5,20.0,100015
220461816,497,3718,528.9,950.7,20.5,100006
220561831,488,3729,506.3,945.2,20.1,100015
220661842,468,3586,519.3,966.9,20.3,100011
220761845,474,3517,506.0,961.7,20.6,100003
220861848,466,3646,500.7,944.7,20.5,100003
220961848,460,3512,493.6,939.7,19.6,100000
221061866,470,3446,512.0,963.0,21.5,100018
221161869,503,3779,538.6,974.0,21.9,100003
221261875,455,3345,512.4,949.2,19.5,100006
221361892,458,3160,487.5,934.2,20.1,100017
221461892,469,3338,502.2,955.2,20.5,100000
221561893,477,3277,508.9,957.7,20.2,100001
221661895,446,3169,503.5,949.8,19.5,100002
221761901,426,2989,479.1,961.2,19.8,100006
221861920,478,3269,521.6,950.3,20.1,100019
221961937,433,3104,499.2,953.5,19.6,100017
222061947,466,3317,522.9,944.3,21.0,100010
222161951,422,3042,511.6,940.9,19.9,100004
222261955,456,3187,505.1,935.2,19.8,100004
222361962,467,3159,514.3,950.6,20.4,100007
222461981,430,2993,512.8,934.9,20.2,100019
222562000,422,3112,489.3,938.3,20.4,100019
222662018,433,3052,502.4,956.2,21.0,100018
222762032,427,2957,480.9,933.1,19.3,100014
222862039,463,3089,511.1,949.4,19.5,100007
222962057,448,2974,515.2,945.3,20.4,100018
223062069,451,2961,519.6,934.7,20.0,100012
223162085,451,3073,514.3,950.6,21.0,100016
223262097,425,2824,494.4,928.5,20.5,100012
223362112,452,2868,492.9,955.9,20.9,100015
223462119,470,3006,523.2,957.8,20.7,100007
223562136,459,2971,524.1,948.9,20.7,100017
223662154,423,2674,490.4,934.2,19.5,100018
223762168,443,2683,484.6,937.2,20.6,100014
223862172,457,2808,521.6,943.4,20.3,100004
223962178,399,2646,496.4,937.0,20.1,100006
224062195,426,2808,506.4,929.9,20.2,100017
224162204,436,2603,497.5,933.7,20.2,100009
224262206,422,2663,510.3,940.2,20.0,100002
224362207,416,2595,493.4,931.4,19.8,100001
224462219,422,2495,495.8,943.6,20.8,100012
224562224,385,2547,501.2,938.8,20.0,100005
224662224,397,2506,507.0,931.3,19.5,100000
224762231,416,2540,510.2,933.2,19.6,100007
224862246,390,2425,480.5,923.1,19.4,100015
224962265,407,2486,500.6,935.2,20.2,100019
225062270,409,2408,478.5,934.6,20.1,100005
225162289,391,2493,499.1,936.2,19.8,100019
225262300,441,2565,521.6,948.5,19.9,100011
225362303,407,2413,505.0,926.2,19.8,100003
225462316,424,2295,480.1,953.9,19.9,100013
225562320,360,2201,479.4,909.9,19.0,100004
225662321,368,2316,470.2,921.1,19.1,100001
225762324,379,2311,504.0,934.2,18.6,100003
225862335,376,2218,462.7,929.3,20.2,100011
225962348,388,2301,489.8,937.7,19.8,100013
226062358,422,2324,494.7,944.2,20.1,100010
226162366,379,2278,501.9,923.3,19.2,100008
226262374,392,2337,475.3,929.9,19.7,100008
226362380,378,2134,484.7,917.1,18.7,100006
226462396,381,2280,488.7,937.7,18.8,100016
226562401,348,2002,463.7,916.8,19.2,100005
226662420,376,2134,461.6,918.3,19.2,100019
226762429,373,2009,477.1,930.1,18.9,100009
226862430,382,2133,493.2,926.0,19.2,100001
226962441,360,1949,464.2,906.2,18.5,100011
227062456,403,2068,475.5,941.3,20.0,100015
227162470,364,2039,480.6,936.4,20.1,100014
227262476,403,2108,504.0,934.1,20.2,100006
227362494,368,1956,470.1,926.3,19.1,100018
227462496,391,1999,489.3,933.7,19.5,100002
227562513,385,2002,481.0,927.1,18.9,100017
227662530,379,1871,469.5,927.9,19.0,100017
227762535,366,1853,463.8,913.0,19.5,100005
227862554,383,1970,473.2,914.9,19.2,100019
227962570,389,1902,511.3,946.5,19.7,100016
228062581,379,1967,472.5,932.8,19.6,100011
228162596,334,1645,453.8,933.3,18.3,100015
228262605,347,1696,473.0,915.1,18.7,100009
228362615,377,1872,485.8,920.1,19.0,100010
228462626,328,1677,475.6,908.0,18.7,100011
228562640,362,1883,505.0,926.4,18.4,100014
228662651,358,1761,476.8,921.4,19.4,100011
228762658,363,1802,482.4,922.5,18.6,100007
228862675,364,1736,509.3,924.6,19.3,100017
228962683,377,1697,481.9,921.4,20.0,100008
229062684,375,1692,470.4,925.1,19.8,100001
229162693,383,1914,515.8,924.4,18.4,100009
229262695,340,1696,481.3,924.0,19.3,100002
229362700,349,1768,479.9,915.6,18.7,100005
229462703,383,1702,486.6,933.1,19.3,100003
229562715,334,1726,471.1,917.4,19.3,100012
229662732,348,1682,465.1,913.7,19.2,100017
229762738,386,1724,496.9,945.0,19.5,100006
229862755,365,1673,476.8,928.1,19.2,100017
229962757,363,1558,462.8,927.8,19.7,100002
230062765,334,1551,472.6,934.0,19.1,100008
230162773,332,1611,466.2,911.5,18.6,100008
230262786,373,1576,479.1,928.3,19.3,100013
230362792,395,1644,493.5,942.2,20.5,100006
230462798,334,1516,456.6,928.4,18.9,100006
230562817,355,1520,468.6,934.1,19.3,100019
230662829,358,1530,487.0,934.6,18.5,100012
230762840,356,1570,487.4,926.7,19.3,100011
230862841,338,1618,480.2,939.4,19.2,100001
230962845,343,1541,468.5,902.9,19.0,100004
231062861,363,1537,460.8,914.2,18.7,100016
231162875,360,1625,472.4,907.9,18.9,100014
231262887,327,1377,461.8,908.8,19.2,100012
231362905,333,1527,464.6,908.6,18.6,100018
231462919,372,1496,480.0,918.3,19.3,100014
231562919,360,1446,487.2,932.6,19.0,100000
231662921,374,1538,492.0,949.9,19.6,100002
231762931,350,1404,470.6,919.7,18.7,100010
231862950,337,1464,473.7,921.5,19.8,100019
231962963,346,1452,482.6,925.6,19.0,100013
232062973,346,1442,466.3,934.0,20.4,100010
232162984,327,1358,444.8,929.3,19.1,100011
232262999,337,1319,468.8,921.0,18.7,100015
232363007,358,1411,461.0,924.9,18.9,100008
232463014,345,1412,469.3,920.6,18.5,100007
232563028,355,1362,462.0,935.0,19.4,100014
232663042,348,1358,479.2,921.1,18.7,100014
232763058,340,1341,457.3,917.6,19.5,100016
232863076,367,1465,474.8,938.7,19.9,100018
232963077,368,1487,507.1,933.3,18.5,100001
233063088,354,1372,470.6,936.7,19.2,100011
233163089,329,1405,470.1,933.7,19.6,100001
233263100,383,1464,487.1,933.1,19.5,100011
233363115,350,1345,474.8,913.9,18.6,100015
233463125,353,1372,500.9,930.2,18.9,100010
233563137,358,1368,472.8,934.7,18.8,100012
233663141,358,1327,479.4,926.3,18.5,100004
233763147,336,1328,467.0,916.6,18.2,100006
233863159,357,1286,465.0,932.6,19.4,100012
233963177,332,1418,491.0,916.8,18.3,100018
234063177,346,1361,465.0,925.4,17.9,100000
234163188,366,1406,484.6,934.2,19.7,100011
234263204,336,1242,443.2,939.9,19.8,100016
234363209,357,1291,458.6,926.3,18.7,100005
234463216,371,1373,485.9,933.4,19.4,100007
234563222,337,1299,470.0,930.8,18.7,100006
234663231,352,1341,476.2,932.3,18.8,100009
234763231,331,1231,469.9,909.4,17.9,100000
234863243,348,1273,471.6,935.3,18.9,100012
234963246,358,1334,484.3,927.2,19.3,100003
235063252,400,1446,511.9,942.1,19.7,100006
235163269,355,1368,486.7,932.8,18.9,100017
235263283,405,1424,503.3,954.8,19.3,100014
235363290,369,1333,491.0,926.6,19.5,100007
235463305,402,1402,486.2,937.8,19.5,100015
235563318,376,1361,494.9,942.5,19.4,100013
235663324,350,1330,493.7,929.3,18.6,100006
235763328,362,1344,481.6,921.7,19.0,100004
235863334,346,1385,491.7,938.5,19.1,100006
235963337,397,1373,481.3,948.9,20.4,100003
236063342,382,1378,506.8,960.3,20.5,100005
236163351,335,1256,451.8,906.3,19.4,100009
236263369,382,1300,473.9,935.2,18.4,100018
236363374,369,1345,490.4,939.3,19.5,100005
236463388,365,1348,466.9,920.1,19.6,100014
236563392,412,1453,517.9,954.3,19.9,100004
236663392,393,1382,502.7,934.7,18.6,100000
236763397,373,1269,477.5,931.3,19.0,100005
236863399,366,1320,471.6,919.2,19.2,100002
236963402,366,1329,481.9,933.5,19.3,100003
237063416,369,1310,466.1,930.5,19.7,100014
237163428,347,1287,485.5,930.1,18.5,100012
237263441,367,1272,503.9,933.2,19.6,100013
237363454,372,1258,477.9,925.1,19.0,100013
237463464,373,1288,481.7,929.1,19.7,100010
237563470,382,1246,468.0,930.6,19.5,100006
237663472,375,1342,499.4,943.2,20.2,100002
237763489,366,1245,476.2,944.9,18.9,100017
237863503,367,1342,496.0,931.9,19.4,100014
237963515,369,1247,473.3,934.0,19.9,100012
238063534,351,1266,482.4,929.9,18.5,100019
238163542,353,1279,488.9,940.5,19.3,100008
238263544,364,1280,481.7,930.0,19.9,100002
238363556,388,1383,492.6,942.3,19.9,100012
238463558,423,1473,520.8,965.2,19.6,100002
238563558,377,1299,484.1,944.5,19.7,100000
238663564,371,1325,494.0,926.9,19.6,100006
238763580,401,1324,519.6,945.5,20.6,100016
238863591,367,1279,473.9,950.4,19.9,100011
238963606,382,1255,476.3,941.0,19.2,100015
239063606,374,1272,483.2,913.8,19.3,100000
239163613,379,1257,488.2,933.1,18.8,100007
239263613,384,1212,482.8,952.2,19.7,100000
239363628,392,1338,473.9,930.2,19.5,100015
239463632,402,1398,527.5,965.6,19.5,100004
239563632,369,1281,486.3,956.3,19.6,100000
239663643,386,1287,512.3,946.4,19.8,100011
239763646,414,1307,502.5,947.2,20.0,100003
239863648,365,1238,490.7,934.7,19.0,100002
239963661,398,1380,498.9,945.0,20.0,100013
240063676,428,1370,533.8,962.2,19.3,100015
240163685,370,1230,474.8,926.5,19.7,100009
240263699,388,1295,495.6,958.0,19.5,100014
240363699,383,1247,480.7,956.1,18.9,100000
240463700,401,1287,501.5,948.7,20.0,100001
240563711,399,1220,496.3,934.9,18.5,100011
240663720,359,1261,494.0,922.8,18.7,100009
240763721,400,1249,489.6,934.8,19.2,100001
240863722,390,1303,492.6,933.8,19.6,100001
240963731,401,1322,494.3,950.6,19.8,100009
241063732,366,1215,467.8,937.2,19.3,100001
241163736,435,1400,516.4,952.4,19.5,100004
241263748,386,1285,516.6,930.8,18.7,100012
241363757,423,1333,512.6,959.2,19.3,100009
241463766,401,1343,505.3,938.1,19.3,100009
241563767,402,1302,506.3,941.8,19.4,100001
241663775,415,1341,497.4,963.4,19.4,100008
241763792,380,1226,489.8,949.3,19.7,100017
241863796,412,1424,519.5,938.2,19.3,100004
241963813,399,1278,490.7,941.6,19.2,100017
242063823,397,1236,491.7,949.4,20.0,100010
242163839,408,1298,508.2,951.3,19.4,100016
242263851,406,1271,503.6,944.1,19.4,100012
242363861,381,1284,482.1,942.8,20.3,100010
242463865,435,1344,520.5,958.9,20.5,100004
242563881,402,1287,482.3,936.7,18.9,100016
242663894,379,1284,476.8,927.1,19.0,100013
242763905,419,1322,506.1,948.8,20.0,100011
242863922,360,1246,482.1,936.1,19.3,100017
242963924,382,1204,481.4,924.1,19.3,100002
243063942,422,1323,522.2,953.1,20.3,100018
243163957,388,1313,495.0,931.3,18.7,100015
243263965,374,1207,488.9,932.1,19.0,100008
243363980,414,1270,511.7,956.2,19.8,100015
243463991,359,1203,481.9,929.8,19.4,100011
243563996,371,1207,480.9,953.8,19.8,100005
243664009,414,1310,497.9,955.7,19.3,100013
243764014,420,1259,493.3,950.5,19.7,100005
243864024,425,1293,499.5,944.8,19.7,100010
243964033,413,1183,479.5,961.3,20.3,100009
244064049,414,1233,523.1,961.5,19.5,100016
244164056,415,1245,509.5,966.3,20.4,100007
244264059,385,1198,493.0,939.9,19.5,100003
244364073,384,1181,478.4,941.3,18.8,100014
244464079,396,1278,508.0,955.1,19.6,100006
244564085,396,1231,495.1,943.3,19.5,100006
244664096,447,1331,506.1,955.8,20.4,100011
244764108,385,1205,467.8,924.7,18.9,100012
244864111,430,1332,517.6,961.4,19.9,100003
244964127,409,1307,507.7,940.4,18.5,100016
245064132,394,1267,495.5,952.2,19.5,100005
245164144,380,1238,498.0,945.8,19.5,100012
245264155,376,1157,476.4,929.1,19.5,100011
245364162,379,1155,472.9,943.1,20.0,100007
245464164,404,1240,489.6,945.7,19.6,100002
245564177,374,1238,505.8,940.5,19.4,100013
245664185,430,1266,504.6,947.1,20.0,100008
245764193,428,1368,520.9,959.2,19.5,100008
245864199,382,1224,483.1,935.6,19.6,100006
245964212,423,1290,507.9,947.0,19.4,100013
246064213,393,1213,455.8,941.0,19.7,100001
246164224,421,1324,518.8,948.0,19.8,100011
246264232,448,1298,492.2,940.8,19.9,100008
246364245,418,1211,491.2,950.6,20.0,100013
246464256,440,1348,512.3,966.1,20.6,100011
246564272,425,1264,510.7,952.4,20.0,100016
246664284,429,1221,515.0,958.9,19.9,100012
246764289,427,1248,496.0,937.8,20.2,100005
246864294,442,1304,526.6,954.4,19.9,100005
246964304,418,1208,483.7,950.4,19.8,100010
247064308,397,1189,491.5,943.6,19.6,100004
247164322,383,1137,477.0,929.1,19.0,100014
247264340,420,1241,493.0,942.5,19.8,100018
247364346,439,1286,503.9,956.3,19.8,100006
247464357,405,1184,510.6,970.9,20.0,100011
247564363,424,1203,502.0,947.5,19.2,100006
247664365,406,1264,501.6,961.7,19.8,100002
247764378,393,1252,492.6,940.6,19.6,100013
247864388,459,1369,527.3,961.8,20.1,100010
247964397,452,1310,503.0,957.7,20.1,100009
248064399,385,1219,461.9,932.8,19.3,100002
248164415,422,1198,468.6,952.6,20.0,100016
248264420,415,1209,501.1,958.4,19.6,100005
248364420,401,1159,473.9,947.5,19.5,100000
248464424,431,1244,495.0,945.8,19.6,100004
248564424,428,1295,500.7,961.4,19.6,100000
248664441,419,1256,508.6,952.4,19.5,100017
248764456,429,1237,502.0,950.8,19.4,100015
248864457,407,1215,484.1,958.2,20.0,100001
248964474,453,1287,504.7,956.3,19.8,100017
249064475,442,1224,498.9,960.9,19.9,100001
249164475,433,1277,505.8,942.2,19.9,100000
249264484,432,1238,494.4,945.0,20.3,100009
249364493,438,1309,509.2,969.2,20.5,100009
249464498,465,1312,509.7,962.8,20.3,100005
249564511,425,1336,507.0,940.9,19.9,100013
249664520,417,1211,505.1,954.9,19.7,100009
249764535,430,1144,489.3,945.4,19.7,100015
249864538,417,1182,491.9,947.6,19.7,100003
249964552,441,1260,518.6,965.3,20.3,100014
250064566,446,1262,489.0,957.3,20.3,100014
250164576,428,1169,495.4,944.7,19.7,100010
250264592,489,1360,539.6,982.8,20.6,100016
250364606,473,1237,512.5,977.9,19.8,100014
250464611,420,1184,499.2,953.0,20.4,100005
250564611,441,1252,518.7,953.2,19.9,100000
250664618,422,1171,490.3,944.7,20.2,100007
250764636,422,1198,494.5,956.7,19.6,100018
250864654,428,1207,494.5,954.6,20.2,100018
250964672,443,1164,485.4,941.5,19.5,100018
251064684,419,1268,507.0,950.8,20.1,100012
251164700,443,1216,497.2,946.0,20.1,100016
251264700,430,1251,511.4,963.0,19.9,100000
251364701,457,1227,507.3,965.9,20.8,100001
251464705,492,1236,508.8,954.9,20.6,100004
251564713,435,1265,502.5,953.1,19.6,100008
251664720,438,1203,514.2,963.3,20.5,100007
251764737,436,1194,487.2,941.1,20.3,100017
251864740,402,1230,483.9,948.2,20.2,100003
251964751,410,1143,461.0,945.9,19.8,100011
252064756,452,1183,491.8,951.4,19.9,100005
252164769,418,1195,497.9,941.0,19.9,100013
252264782,420,1181,495.7,945.5,20.3,100013
252364786,478,1323,538.6,954.3,20.9,100004
252464794,429,1210,494.9,957.6,19.9,100008
252564796,441,1163,496.5,938.6,20.1,100002
252664805,402,1080,472.5,944.2,20.2,100009
252764816,444,1239,519.0,955.2,20.3,100011
252864830,451,1196,494.5,946.4,20.3,100014
252964842,426,1156,505.2,944.6,19.5,100012
253064844,404,1155,489.2,954.9,20.2,100002
253164847,433,1223,497.4,960.6,20.5,100003
253264861,444,1176,519.0,952.8,19.7,100014
253364864,406,1107,492.1,946.2,19.5,100003
253464864,436,1156,502.3,948.1,19.9,100000
253564867,409,1060,474.5,934.8,19.0,100003
253664869,418,1172,481.8,937.7,19.9,100002
253764875,450,1061,492.7,958.5,20.4,100006
253864890,468,1201,497.0,954.8,19.9,100015
253964890,449,1165,506.7,957.8,19.9,100000
254064895,427,1122,494.0,945.8,20.5,100005
254164904,441,1106,485.1,949.6,19.8,100009
254264909,454,1115,509.4,960.3,19.9,100005
254364913,409,1122,484.2,942.7,19.6,100004
254464923,450,1181,507.9,963.3,20.0,100010
254564932,442,1160,507.0,954.4,19.4,100009
254664935,414,1077,493.7,937.0,19.5,100003
254764949,422,1105,487.8,942.5,20.6,100014
254864960,431,1102,495.6,958.5,19.4,100011
254964978,477,1194,508.0,956.5,20.7,100018
255064995,452,1198,524.2,952.9,19.6,100017
255165007,428,1128,485.4,941.4,19.6,100012
255265026,443,1081,488.8,961.9,21.0,100019
255365038,429,1071,475.6,940.9,19.7,100012
255465057,434,1129,501.4,959.5,19.3,100019
255565059,445,1129,494.1,952.4,20.3,100002
255665065,418,1134,495.6,955.8,19.2,100006
255765072,419,1102,479.4,946.6,20.3,100007
255865077,440,1109,494.5,952.4,19.7,100005
255965078,437,1103,492.8,954.2,19.8,100001
256065078,472,1173,524.1,960.6,20.2,100000
256165079,436,1180,500.2,938.6,19.6,100001
256265091,456,1092,485.9,939.7,20.3,100012
256365098,439,1220,512.0,954.3,20.0,100007
256465102,485,1254,542.7,966.2,20.6,100004
256565114,463,1179,524.0,950.1,20.1,100012
256665120,463,1152,493.3,963.6,20.0,100006
256765132,479,1164,529.1,959.0,19.7,100012
256865138,452,1144,506.1,956.9,19.4,100006
256965138,438,1019,476.9,944.1,20.3,100000
257065152,439,1051,476.5,948.9,20.4,100014
257165167,448,1127,485.3,952.9,20.4,100015
257265172,457,1155,510.1,958.7,19.1,100005
257365189,456,1082,490.4,954.7,20.2,100017
257465195,440,1121,485.0,950.9,20.3,100006
257565197,472,1110,512.9,959.4,19.9,100002
257665207,427,1073,503.6,946.7,19.9,100010
257765219,436,1079,485.6,943.6,19.5,100012
257865222,400,1031,481.2,926.6,19.5,100003
257965226,474,1078,498.6,976.5,21.0,100004
258065232,431,1027,494.6,947.8,19.5,100006
258165248,435,1088,495.4,945.4,19.4,100016
258265252,453,1107,501.2,976.3,20.2,100004
258365258,412,1007,481.1,950.4,19.9,100006
258465260,467,1123,516.8,979.3,20.7,100002
258565276,458,1076,486.3,952.3,20.2,100016
258665294,417,999,472.2,937.1,19.7,100018
258765310,443,1091,506.9,964.5,20.3,100016
258865327,460,1066,515.9,954.0,20.1,100017
258965331,438,1054,467.6,941.1,20.1,100004
259065333,444,1093,500.6,940.3,20.2,100002
259165341,442,1060,506.7,948.5,19.7,100008
259265353,386,988,463.0,950.5,20.0,100012
259365367,445,1035,482.3,952.7,20.1,100014
259465371,440,1043,496.8,953.0,19.8,100004
259565380,411,1003,480.1,926.9,19.2,100009
259665392,414,1020,493.5,931.0,19.7,100012
259765396,457,1118,489.8,958.6,19.9,100004
259865406,463,1061,507.1,962.4,19.7,100010
259965408,445,1010,489.7,946.6,19.1,100002
260065419,444,1040,491.2,957.6,20.5,100011
260165434,446,1021,495.8,950.6,19.5,100015
260265435,446,1037,504.5,948.6,19.3,100001
260365445,480,1060,506.6,976.4,20.3,100010
260465460,476,1084,515.8,968.0,19.6,100015
260565470,461,1116,509.1,949.1,20.3,100010
260665474,448,1080,499.4,955.0,19.9,100004
260765474,449,1100,515.0,951.8,19.5,100000
260865477,424,979,472.3,953.4,19.3,100003
260965484,450,1078,499.7,951.4,19.7,100007
261065501,441,1026,488.3,963.2,20.6,100017
261165507,435,1036,507.3,965.6,20.2,100006
261265510,438,980,483.1,948.6,20.3,100003
261365523,438,1046,494.0,948.5,19.6,100013
261465539,480,1081,508.1,963.6,19.6,100016
261565539,423,1066,501.3,932.7,19.1,100000
261665553,442,1016,498.2,945.5,19.9,100014
261765557,464,1080,521.7,953.1,19.6,100004
261865572,427,984,492.0,962.3,19.0,100015
261965573,425,971,490.2,950.6,19.0,100001
262065573,469,1059,498.0,956.7,19.8,100000
262165577,469,1122,525.0,966.0,19.3,100004
262265587,423,1044,498.1,947.2,19.6,100010
262365592,490,1125,531.0,979.5,20.9,100005
262465598,468,1035,499.9,958.1,19.9,100006
262565611,438,1046,514.9,942.0,19.3,100013
262665616,426,1026,491.7,949.4,20.0,100005
262765616,473,1124,510.6,965.2,20.0,100000
262865621,478,1093,513.4,965.5,20.6,100005
262965627,466,1115,511.2,960.3,20.5,100006
263065628,452,1093,508.9,943.6,19.7,100001
263165645,503,1115,513.2,962.8,20.0,100017
263265652,467,1060,515.8,967.5,20.1,100007
263365668,436,1042,494.7,943.0,19.6,100016
263465672,479,1130,517.2,959.8,20.6,100004
263565678,444,1027,511.6,952.2,19.7,100006
263665678,494,1076,504.0,964.7,20.7,100000
263765689,483,1121,522.1,961.1,20.1,100011
263865701,440,976,491.9,949.2,20.1,100012
263965706,467,1045,511.6,951.5,20.1,100005
264065709,447,1014,496.2,953.2,20.5,100003
264165723,487,1115,528.1,965.5,20.7,100014
264265735,442,1006,513.8,959.7,20.0,100012
264365736,477,1046,512.2,963.1,19.8,100001
264465742,451,996,490.2,938.5,19.7,100006
264565751,453,951,482.8,959.6,20.9,100009
264665758,425,959,484.3,941.3,19.4,100007
264765758,426,995,485.0,925.1,19.5,100000
264865764,462,1044,500.1,946.6,20.4,100006
264965775,475,980,502.2,946.7,19.3,100011
265065783,430,992,498.6,951.3,19.3,100008
265165802,479,1016,501.4,959.1,20.8,100019
265265803,477,1037,519.6,953.0,19.8,100001
265365821,444,968,503.8,953.0,19.8,100018
265465821,451,956,491.7,942.4,19.9,100000
265565836,476,998,504.9,964.5,20.8,100015
265665837,480,1018,509.8,966.6,19.9,100001
265765837,447,950,492.6,945.6,19.5,100000
265865849,468,1004,509.0,947.5,20.3,100012
265965862,419,931,469.7,943.2,19.3,100013
